"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000113048",-0.462486197414289,-0.487713569803005,-0.626794991889812,-0.564448720498307,-0.639268332838428
"ENSG00000113068",-1.18881219496776,-1.13517880126304,-1.08754725028853,-0.978527553760552,-0.950346590843306
"ENSG00000113070",-1.61404046489513,-1.82058833820126,-2.00516638198662,-1.61557172367333,-2.30923822476939
"ENSG00000113088",-1.0050369542683,-0.482272264740484,0.113275901356432,-0.815011767600952,-0.89390318339899
"ENSG00000113108",-1.63264531487282,-0.869340890258562,-1.26696496920973,-0.889666898612745,-1.32492151137621
"ENSG00000113119",-0.539736678579793,-0.562929970191618,-0.773682754235715,-0.20958158170782,-1.05109093563967
"ENSG00000113141",-1.24539045393127,-1.40823056433838,-1.1131541245744,-1.18085506153998,-1.11760627499042
"ENSG00000113161",-1.64387567284202,-1.66213978474685,-1.5328596774887,-1.41609862599044,-1.43175441320292
"ENSG00000113163",-1.71144199050626,-1.10245677828828,-0.886344391640497,-0.840763451202038,-1.20388172653154
"ENSG00000113194",-0.883596643806965,-1.02655348520884,-0.876603828045581,-0.824129117922691,-1.07015834453782
"ENSG00000113240",-1.70848213579758,-0.925721885098513,-0.775425689267575,-0.786426460506037,-0.741145277203635
"ENSG00000113249",-4.32095742120558,-2.57849622613839,-2.44859819307905,-2.78894912541688,-3.14010614769075
"ENSG00000113263",-2.4722158366684,-1.68557545096148,-1.50094250739304,-1.69910055012992,-1.70033483293488
"ENSG00000113272",-0.520017019903496,-0.365012270472971,-0.28774486601576,-0.400437073765979,-0.426945660747122
"ENSG00000113273",-1.27957855169974,-0.911742070013702,-0.986316173204572,-1.12733785502091,-1.20205513542624
"ENSG00000113282",-1.21520918337465,-1.19574950357939,-1.14267133380222,-0.996537260121831,-1.14793326310356
"ENSG00000113300",-1.16572575443334,-0.684491317435441,-0.746481783481555,-0.607040108880447,-0.952499261349536
"ENSG00000113312",-0.651418936817072,-0.839290360266155,-0.783267451710031,-0.759487972996162,-0.690903325095599
"ENSG00000113318",-1.53351123270257,-1.00875831227704,-0.733563380406368,-0.805364277866515,-1.00570673740628
"ENSG00000113319",-1.84193212916622,-2.53499348298436,-2.33693422914612,-2.61894345094395,-2.30891230193984
"ENSG00000113328",-1.01641510726274,-0.174093842601386,-0.148497445142765,-0.100222820964425,-0.0726334301110609
"ENSG00000113356",2.24146611864964,2.20901075810994,2.03546382663137,2.28639290210858,1.9054507047137
"ENSG00000113360",-1.11907422460282,-0.578539952773274,-0.508181308715214,-0.483804938605631,-0.898081714216128
"ENSG00000113368",-1.37113915574116,-1.18536556516414,-1.32953970651828,-0.997701109053843,-1.28757513014327
"ENSG00000113369",-1.30615002153817,-0.66989379742674,-0.278861895994423,-0.327573985773469,0.144699266229102
"ENSG00000113384",-1.19986234379275,-1.09215797672995,-0.965119240214575,-0.878260014831937,-0.923100976233871
"ENSG00000113387",-0.564268532572958,-0.540632087496003,-0.624834393152789,-0.486768593408333,-0.469811801534053
"ENSG00000113391",-2.01315146408195,-1.49748702468401,-1.45477361894427,-1.57487933680385,-1.56670995846067
"ENSG00000113407",-0.417346510243473,0.166994871252746,0.392382190197372,0.48610338781571,0.473992348786952
"ENSG00000113441",-2.50705462672256,-1.65003421875756,-1.62035051028059,-1.76047706795083,-1.91345539618063
"ENSG00000113448",-1.00282800127179,-0.114230264677904,0.323463649970564,0.176234503085318,0.142636662791188
"ENSG00000113456",-0.437437994087691,-0.550423549007525,-0.785161281925539,-0.17013575073523,-0.596213686869651
"ENSG00000113460",-0.113611131093532,0.0987167166928212,0.00249680364137072,0.19109240730557,0.174736374086645
"ENSG00000113504",-3.18419236364013,-2.77163356504843,-2.94134032200775,-2.72049319263984,-3.26125011287982
"ENSG00000113520",0.612365427044307,0.78451625820417,1.29224626233291,0.692493810227788,0.800188948257157
"ENSG00000113522",-0.0613478273753015,0.906294221654146,1.03576544154147,0.821643725060312,0.582131877696508
"ENSG00000113525",2.09032329884699,4.03088961023506,3.54775928112984,3.53443262454072,4.08544080443834
"ENSG00000113532",-1.00125196629909,-0.443196589956903,-0.219710993472061,-0.327792864022041,-0.313040426442034
"ENSG00000113552",0.452751948492957,-0.640286574508513,0.109638261060867,0.0233312162985559,0.557974662397705
"ENSG00000113558",-0.526499498065847,-0.71606338400406,-0.792759932194355,-0.636300076284033,-0.593519383777769
"ENSG00000113569",-0.387035973238205,0.0544924849757237,0.0750932337348082,0.37842785055261,0.0130038653877137
"ENSG00000113575",-0.84917645866494,-0.926115820112018,-0.98080991421317,-0.832151346317151,-0.949288926760337
"ENSG00000113580",-1.26649782489147,-0.758340976801906,-0.428674104182877,-0.682641074552712,-0.764199188252746
"ENSG00000113583",-0.411384079890773,-0.352074169801714,-0.412222368632528,-0.196294294167442,-0.474326734277899
"ENSG00000113593",-1.69538633791273,-1.48095331789933,-1.56737884733383,-1.32442850791708,-1.53199738016812
"ENSG00000113595",-1.11814419725501,-1.54251611139324,-1.94454936742531,-1.32095236015226,-1.72305807514984
"ENSG00000113597",-1.69555912728249,-1.79779851878663,-1.77921022574577,-1.6556197650637,-1.91652285482084
"ENSG00000113615",-0.734950730925009,0.274954071359144,0.540938122900631,0.521097170535798,0.300002786842681
"ENSG00000113621",-1.52403916289174,-1.58006498825856,-1.59035215299459,-1.46293240419946,-1.55126962638905
"ENSG00000113638",-0.522303359187541,-0.470993858436587,-0.206652306602862,-0.0716120689981825,-0.00316996432578049
"ENSG00000113643",-0.282290589261395,-0.40584911319656,-0.608739645512654,-0.2290925637835,-0.392885608955709
"ENSG00000113648",-1.26492920532281,-1.06838355248207,-1.19868894639498,-0.964183475873647,-1.39886838106141
"ENSG00000113649",-0.912913996679323,0.128951753917667,0.106826683084096,0.172764099032552,-0.135098176333626
"ENSG00000113658",-0.98049217121257,-0.302527845177183,-0.312963755361953,-0.109127298202315,-0.40047461200914
"ENSG00000113712",-1.05439819491485,-0.691699653680249,-0.513304281727354,-0.427430403448513,-0.521136744095403
"ENSG00000113716",-0.987961195611422,-0.611146895773371,-0.650923850786873,-0.668630641001622,-0.960118436442447
"ENSG00000113719",-0.927370916809928,-0.437131874466643,-0.326835241955924,-0.44200394031058,-0.626733814702334
"ENSG00000113721",-3.87357189967234,-2.44184260800761,-2.33448628786153,-2.55311906560005,-3.12235376342201
"ENSG00000113732",-1.10479005499573,-1.30115603373984,-1.15331776488961,-1.29786342454058,-1.23746934740746
"ENSG00000113734",-0.499668851818172,0.231821735785018,0.0818758141877689,0.142907983777206,0.252967291921485
"ENSG00000113739",3.6798278871457,3.81400246699904,3.34332336249344,3.94623296784613,3.29862253547443
"ENSG00000113742",-1.61238297401862,-1.06542437869635,-0.847898359013892,-0.897157058043451,-1.29980206437106
"ENSG00000113749",-0.0287093146916934,0.739788560312177,0.951013226443035,0.961793014692258,0.477614945884116
"ENSG00000113758",-0.600426083809403,-0.503869524527622,-0.561666541984428,-0.178468212691667,-0.48754520783305
"ENSG00000113761",-1.09652570502967,-1.04691870630892,-1.00500216744901,-0.61754108118762,-1.2589090631608
"ENSG00000113790",-1.19374193402903,-1.31411231205334,-1.24809203014594,-1.09274917026703,-1.28563575496413
"ENSG00000113810",-1.81294012159141,-1.20529256451079,-1.22070792353459,-0.922229460692286,-1.36930481601259
"ENSG00000113811",-0.477136812062145,-0.624985142682198,-0.703767382580906,-0.496261678826897,-0.317464011897508
"ENSG00000113812",-1.30453553277772,-1.19479930777757,-1.26632996747386,-0.936638757308354,-1.24427364245438
"ENSG00000113838",-0.837459269910193,-0.914219091047492,-1.08231021716947,-0.877090972278418,-1.28926669069361
"ENSG00000113845",-0.592904076729079,-0.414785343117681,-0.487089092407514,-0.608450603778302,-0.43478010256009
"ENSG00000113851",-2.00742233683808,-1.92627317313936,-1.8507671546935,-1.70771287258053,-1.84312858567846
"ENSG00000113916",-1.98124153295517,-1.05163319672072,-0.674795451213268,-0.984979885619948,-1.15637566377683
"ENSG00000113966",0.0898591443712599,0.354421012304636,-0.0500477432085174,0.148224118705096,-0.16967466050378
"ENSG00000113971",-1.52361486197902,-1.08206711094889,-1.28659543029529,-0.893025926845772,-1.364247911587
"ENSG00000114013",0.786009574342293,0.0582164958610326,-0.103790378618846,-0.236116163347523,-0.31000806366297
"ENSG00000114021",-0.163162066950206,-0.153956632060446,-0.273069038149024,-0.20795852385982,-0.125777329444985
"ENSG00000114023",2.22037562465613,2.0584727202347,1.95186054731195,1.90413665380675,1.90027394935152
"ENSG00000114026",-1.7461052105506,-0.660150815553517,-0.685047898236583,-0.428483771136473,-0.770479967563281
"ENSG00000114030",-1.76238656259882,-1.57395102118385,-1.48471621593049,-1.23499398049795,-1.54565380395826
"ENSG00000114054",0.213218115261846,0.619073380695934,0.729264626027447,0.681976505319719,0.602820970036301
"ENSG00000114062",-0.505104072511756,-0.174442292314266,-0.187521642801132,-0.119973728297664,-0.310203431437621
"ENSG00000114098",-1.24555412746852,-1.2631726454316,-1.19278530949312,-1.19020151975448,-1.33702769312695
"ENSG00000114107",-1.48047025985213,-1.23841381560244,-1.40653166821119,-1.28543405184935,-1.16970863777496
"ENSG00000114120",-0.420635856001782,0.414079050749246,0.357858713074943,0.381616798832268,0.454770876673605
"ENSG00000114125",-0.567752193035181,-0.615103372180797,-0.692272438779843,-0.734516144681688,-0.645396698567352
"ENSG00000114126",-0.867246000686195,-0.862451869996191,-0.944973709191643,-0.836927145797544,-1.17163930927644
"ENSG00000114127",-1.94030312621139,-0.968031361582823,-0.759220994799105,-0.993719304338928,-1.09569299657092
"ENSG00000114166",-3.14211211148064,-1.64055850834049,-1.66849144416987,-1.60901376253794,-2.1320340145814
"ENSG00000114209",-0.978093636122807,-0.569972251151427,-0.366890714666254,-0.381784585832237,-0.233626565732807
"ENSG00000114268",4.91868306456252,3.01600056992438,2.84503973781054,3.0238850001546,2.28507352439065
"ENSG00000114302",-1.15448460853396,-1.08737670567181,-1.27798597047985,-1.18642356342282,-1.29147332863329
"ENSG00000114316",-1.41530899604526,-1.04672522084379,-1.06572195502776,-1.0493002558879,-1.31788613723101
"ENSG00000114331",-2.14283962700591,-1.24801244595666,-1.30288212028345,-1.18507523581498,-1.55109513847168
"ENSG00000114346",-2.10790959780133,-1.98399466551279,-1.92833454009724,-1.69641910802025,-1.87539627529257
"ENSG00000114353",-1.88611260876888,-1.35471453005524,-1.39281784337471,-1.3641045776507,-1.56879474891952
"ENSG00000114354",-0.528522751468655,-0.0839242531301873,0.0673636613589321,0.067800310382888,0.118726588293458
"ENSG00000114374",-2.69903809307468,-1.58950285527329,-1.6339553976762,-1.67820906261151,-1.91538298004536
"ENSG00000114383",-0.635838192575133,-0.955983346651763,-1.14853347602794,-0.932023017342881,-1.1180530828258
"ENSG00000114388",-0.963726210767011,-0.822372658951391,-0.789245364234866,-0.602563546244766,-0.884961703155602
"ENSG00000114391",-0.330575146331984,-0.460054059033817,-0.578117792228835,-0.505806171273394,-0.354727631604456
"ENSG00000114395",-1.75692671112581,-2.14406721714811,-2.39836509064395,-2.19541820012234,-2.38130547724127
"ENSG00000114405",0.0343586836924638,-0.313072707634236,-0.161985231707573,0.28139931605605,-0.460324470586224
"ENSG00000114416",-0.892884935047159,-0.684211210122694,-0.478916397779005,-0.625005591096901,-0.477486059528619
"ENSG00000114423",-2.0008925382887,-1.78795081797908,-1.30197577415716,-1.57382744237669,-1.59740565657278
"ENSG00000114439",-1.19459288715681,-0.744361109575818,-0.402821193784611,-0.825546161356523,-0.689397733427463
"ENSG00000114446",-1.08418337212998,-0.59846809387912,-0.714138133234757,-0.463217748948236,-0.612862838749216
"ENSG00000114450",-1.08622665136683,-0.816232810944909,-1.09308396431585,-0.76378639191671,-1.2683422218546
"ENSG00000114455",-4.02284963712577,-1.41997579960547,-1.06204966396578,-1.43204270026794,-1.56269922267943
"ENSG00000114473",-1.05186735290251,-0.466552379638548,-0.422909547444105,0.000957874185161211,-0.679725487694777
"ENSG00000114480",1.49104659466473,1.97335550522358,2.28588250206811,2.28856803964689,2.19927906696231
"ENSG00000114491",-0.268464466804037,-0.617511703779711,-0.746145099978955,-0.386357334383559,-0.705129904208573
"ENSG00000114503",-0.441252122341935,-0.473997176231609,-0.438778417647714,-0.413269355446336,-0.568646450517261
"ENSG00000114520",-0.847794417390803,-0.524062337545967,-0.552901138241952,-0.432511546609079,-0.598457590642586
"ENSG00000114541",-0.982060120497212,0.104109566989487,0.187432279381031,0.326973847261108,-0.0253001262171323
"ENSG00000114544",-1.50349635171802,-1.73738549687561,-1.60417070308529,-1.68356756551847,-1.62148101426431
"ENSG00000114554",-0.407962630664683,-0.102555088114409,0.122891399551681,0.138029995516345,-0.308210526130737
"ENSG00000114573",-0.711656087390594,-0.367337684323241,-0.665706389742536,-0.426482111647592,-0.660546183883823
"ENSG00000114626",-2.65825628618871,-3.36587032005737,-3.57580344166522,-3.12340494126635,-3.52665553568766
"ENSG00000114631",0.688410460567558,0.708147992647442,0.359585477693036,0.580454609450709,0.394980545211375
"ENSG00000114648",-0.610178338242889,-1.01956866752418,-1.37433212650423,-1.00992976482763,-1.31056033184583
"ENSG00000114650",-0.889905324229155,-0.921804318139548,-1.30067116027042,-0.949182794131915,-1.35779193876049
"ENSG00000114686",-0.0127832710917196,0.134921663732295,0.00492284492667439,0.141598382675224,0.204386834418183
"ENSG00000114735",-1.03656981924392,0.580860276064743,0.294836618278639,0.638756965294646,-0.0253656954686092
"ENSG00000114737",-1.34258703519571,-0.509069247430157,-0.784163176535316,-0.472414842750801,-1.08707689824097
"ENSG00000114738",-0.720377106518145,-0.122690686092028,-0.131709057221075,-0.102471575707104,-0.194071232870165
"ENSG00000114739",-1.15619829032455,-1.0811230767296,-1.16809778142288,-0.962952622718369,-1.14010447564325
"ENSG00000114742",-1.07326540309249,-1.28952807256586,-1.07337654472318,-1.23507832379485,-1.28134571648028
"ENSG00000114744",-0.821937235650935,-0.79252134742872,-1.04639975407708,-0.98387152904511,-0.974030438247106
"ENSG00000114745",-0.102589163304515,-0.711556868028237,-0.304890514676853,0.0884790626274907,0.0915845023325968
"ENSG00000114767",-0.0924173461355973,0.0213368766412502,-0.525534943512625,-0.455462593881611,-0.388512171914019
"ENSG00000114770",-1.34995555392102,-1.24668103410059,-1.52764517463474,-1.23858489191023,-1.76395438941674
"ENSG00000114779",-0.0878040092882934,-0.23672552763947,-0.0510011007501829,-0.237949666157701,-0.281993845744207
"ENSG00000114784",-0.512352902275313,-0.908333188721967,-0.764030018686413,-0.534461696445881,-0.315519863532383
"ENSG00000114796",-2.31265474960714,-2.36931563510799,-1.74721501917579,-1.91441474997855,-1.84583220052727
"ENSG00000114812",-4.81512584646818,-4.51809458450644,-4.02779005908397,-4.11607723061007,-3.86268237467807
"ENSG00000114841",-3.21858801078876,-2.01932643713866,-2.22402357684323,-2.20506554676421,-2.76938868761321
"ENSG00000114850",-0.732412085073132,-0.87022196508379,-0.952910601367482,-0.624988801634224,-0.743979475870407
"ENSG00000114857",-2.33891054652116,-1.36812360798577,-1.5254293691549,-1.26688540835209,-1.77843045721044
"ENSG00000114861",-0.850548932149672,-1.25214847903415,-0.736651482464381,-0.940261278858207,-0.976488887641439
"ENSG00000114867",-0.345407781080198,-0.264700148690867,-0.564219395390981,-0.264670226406049,-0.958927994894946
"ENSG00000114902",-0.526123267833064,-0.627835278877043,-0.597586268896536,-0.58019402412463,-0.428480932551707
"ENSG00000114904",-0.787657094083684,-0.801319055999801,-1.17523503938413,-0.67658835756856,-1.19546313678807
"ENSG00000114933",-2.14080389432554,-1.06163532012847,-0.850753656248206,-1.14767011647898,-1.25462169876492
"ENSG00000114942",-0.571197124002271,-0.635467927866062,-0.652299104733368,-0.627872791782644,-0.497764940444815
"ENSG00000114956",-0.143604461461358,-0.0809638684970677,-0.00219252110651717,-0.0133336435561911,0.188096299174525
"ENSG00000114978",-0.939306419466011,-0.472752748811722,-0.558672814296101,-0.531480298290708,-0.81024878311684
"ENSG00000114982",-1.46309270489441,-0.945022916968544,-0.942595182936493,-0.896006002950714,-1.22677509968406
"ENSG00000114988",-0.782039499194878,-0.791320374021126,-0.953202607065189,-0.939850551218164,-1.17137383523258
"ENSG00000114999",-1.03829388089552,-0.978545121087829,-1.38107501661589,-0.971186395588346,-1.62271030700362
"ENSG00000115008",2.65577068252239,5.10788966838956,5.5364996322465,5.58888392812114,4.28354308742738
"ENSG00000115020",-2.54050326602875,-1.66573534706608,-1.85979741394127,-1.70930236730957,-2.11485346517855
